,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,74.26962504386901,0.3559498033539628,5.40241436958313,0.04826363088742951,800,10,2,sqrt,30,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.8104857450325784,0.8112590616681704,0.8385080751847132,0.8269870074696078,0.8403659139739392,0.825521160665802,0.012811296167329926,29
15,162.84026885032654,0.37236413993924394,11.791630840301513,0.06456754469408449,1800,2,4,auto,50,False,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",0.803857036235853,0.7989521160642208,0.8332496486069227,0.8216519632956684,0.8364961175343318,0.8188413763473994,0.015147941893646294,50
16,59.10794839859009,1.1614565886114134,4.197528886795044,0.08009057893196463,600,5,2,auto,70,False,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.8209514193184817,0.8250195208782323,0.8516404712147445,0.8398678183144264,0.8537592355107411,0.8382476930473253,0.013392123702799366,13
17,67.08436527252198,0.15488695969540947,6.625478982925415,0.05013315708931946,1000,2,1,sqrt,20,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.7920573913026145,0.7963754577575863,0.8197955754760105,0.8119417708168792,0.8249557156568751,0.8090251822019932,0.012854658401583853,61
18,164.40732297897338,0.5291352247030826,11.844538164138793,0.12616575061069102,1800,10,2,auto,110,False,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 110, 'bootstrap': False}",0.8091026746997728,0.8113028707309359,0.8389083529245195,0.827024892481361,0.8422755793994923,0.8257228740472163,0.013665369967155854,26
19,43.99289956092834,0.8044358384677324,4.17736291885376,0.038959098240948356,600,5,1,auto,80,True,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8100343839286861,0.8101880117231087,0.8383724442465844,0.8266423314673328,0.8389091356147919,0.8248292613961008,0.0127922044549147,33
20,165.35144953727723,0.5693246821698137,11.758819770812988,0.10625582613060525,1800,10,1,sqrt,30,False,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.8138988599374136,0.8156977114945838,0.8439807087951856,0.8325107583570648,0.8466620422246712,0.8305500161617839,0.013723537123906102,21
21,166.03403296470643,15.617488804426964,10.684844636917115,0.09119822099099612,1600,5,1,sqrt,70,False,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.8269358769489151,0.8313257700535199,0.8566842015672177,0.8470531418678676,0.8604882355554456,0.8444974451985932,0.013361554535351016,9
22,91.1039400100708,0.10764269362367788,9.157719326019286,0.07497238070703234,1400,5,4,sqrt,80,True,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",0.777079352487677,0.7757005843787176,0.811434176859741,0.8000833024514656,0.8140242281096953,0.7956643288574593,0.016427134713453258,75
23,124.83946628570557,0.4157400420643641,11.749365997314452,0.13487410930617505,1800,2,2,auto,,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",0.8051015517901822,0.8057121486072336,0.8325572902313347,0.8237790380282952,0.8358568286424675,0.8206013714599025,0.013020782613102227,41
